epoch,train_loss,eval_loss,eval_top1,eval_top5
123,0.1988655791499398,0.08023910076297515,98.8936319388879,100.0
124,0.19886865511085047,0.08020712169817844,98.92392533315723,100.0
125,0.1988723463994084,0.08200983415570176,98.83304505026395,100.0
126,0.1988773976040609,0.08029502312756835,98.89758335268476,100.0
127,0.1988884914914767,0.08007436275708274,98.91733983803911,100.0
128,0.19886468733801987,0.07865370124441876,98.95026747280149,100.0
129,0.1988859163360162,0.07811477441668642,98.94895032602632,100.0
130,0.19887917729038182,0.08047214759475758,98.89758332615614,100.0
131,0.1988946148391926,0.0798025358829224,98.92655941447848,100.0
132,0.19888300761128916,0.0826605864190671,98.81987395391317,100.0
133,0.19886627368854753,0.08086721204139995,98.89363204500245,100.0
134,0.19887341477654197,0.07974370983853919,98.9199740254749,100.0
135,0.1988744933496822,0.07988990673959322,98.91865687869974,100.0
136,0.19887756950927504,0.07870367154778134,98.92524253298966,100.0
137,0.19888644380099846,0.07810551351104394,98.97660969203167,100.0
138,0.19888432556029523,0.0789878848832385,98.95421880701245,100.0
139,0.198876480550477,0.07970770806785404,98.9291936284429,100.0
140,0.19890148574655706,0.08099809950781374,98.858070169747,100.0
141,0.1988749925656752,0.08223236600086929,98.82250837407746,100.0
142,0.19885858332568948,0.08051985090559309,98.90416882127424,100.0
143,0.1988849366885243,0.0829767209386607,98.83304504423472,100.0
144,0.19886554969982667,0.08007071627548601,98.90285170102771,100.0
145,0.19888709827806011,0.07793972400649005,98.96738987683459,100.0
146,0.19888621519912372,0.07895819210452229,98.9568529679196,100.0
147,0.1988892539071314,0.0807801595283606,98.91602271779257,100.0
148,0.19887094822796908,0.0827581925058282,98.78694639270746,100.0
149,0.19889073967030554,0.07926401421981191,98.90680308829594,100.0
150,0.19889825149919046,0.08029150205406888,98.89890034028812,100.0
151,0.19888722571459683,0.08000129807027422,98.90943732878901,100.0
152,0.1988775630972602,0.07869950414024221,98.95026752585876,100.0
153,0.19890486234968358,0.08116413018178541,98.87914388146241,100.0
154,0.19888040186780873,0.08302661406780959,98.8251424553987,100.0
155,0.19891092565023538,0.08089532274873558,98.8923147655841,100.0
156,0.19888837639129522,0.07943124109409574,98.91470570366059,100.0
157,0.1988687600150253,0.0804453970829382,98.86333851808995,100.0
158,0.19886872874967979,0.08001006699030445,98.9068033535823,100.0
159,0.1988687888149059,0.07973913726637823,98.95026760544467,100.0
160,0.1988883581215685,0.07942963008238502,98.9515847256912,100.0
161,0.19886026205438556,0.08025211426475817,98.89099791062392,100.0
162,0.19889396038922397,0.07872075598933638,98.98187798731735,100.0
163,0.19888741105794908,0.08103473796576181,98.85938718387898,100.0
164,0.19888230028477583,0.07860384670237672,98.91865701134292,100.0
165,0.198882096861348,0.08220633899730323,98.81855696028059,100.0
166,0.19888862876277982,0.08102834215280247,98.88836343137314,100.0
167,0.19886744390834463,0.07884851790009582,98.95290166023729,100.0
168,0.1988628245393435,0.08055317087235261,98.89626625896688,100.0
169,0.1988990998900298,0.0788494729309902,98.95948726146995,100.0
170,0.19888276448755554,0.08080792295173463,98.88968058417754,100.0
171,0.19886963842493116,0.08091067077048265,98.86465566486511,100.0
172,0.19887452765847696,0.08056583709017405,98.87650961444072,100.0
173,0.19887997180223466,0.07949029866112,98.9120715162248,100.0
174,0.19887351949106563,0.08047446282116821,98.91075444903554,100.0
175,0.19888841699470172,0.0795408188307551,98.91075428986372,100.0
176,0.19889037296627507,0.08041064939322547,98.91470559754605,100.0
177,0.1988552002473311,0.07985877659114707,98.8896804985624,100.0
178,0.19888442677981927,0.08105413763372747,98.86992396015079,100.0
179,0.19887158116607956,0.08012552926075747,98.89494919177761,100.0
180,0.1988925262021296,0.07775862989068427,98.98714638871756,100.0
181,0.19887854707060437,0.0789626296218093,98.92392546580041,100.0
182,0.19888083729780082,0.0793646011605767,98.94763341800888,100.0
183,0.19887444206259466,0.08042980789177336,98.88704639071251,100.0
184,0.198903877825448,0.07956212856050952,98.9252426391042,100.0
185,0.19888179499994624,0.08152015412307867,98.86465553222193,100.0
186,0.19889727208650473,0.08088638983350127,98.84885040760719,100.0
187,0.19887965325153234,0.08052096993169156,98.88572929699463,100.0
188,0.19888290187626173,0.08156369967315177,98.8554359027253,100.0
189,0.19889835966355873,0.0810154733526701,98.8962662059096,100.0
190,0.19888283534483475,0.08032781252160878,98.86465571792239,100.0
191,0.19887776683677327,0.079327682946104,98.94499907140127,100.0
192,0.19890272985805166,0.07907731050334875,98.96475555675562,100.0
193,0.19887477348248164,0.07944459223306366,98.88704647029843,100.0
194,0.1989002311500636,0.07828376665110834,98.9726581986489,100.0
195,0.19889385036446833,0.07975277780864747,98.90680287606686,100.0
196,0.19888310631116232,0.07847624878682136,98.96475582204198,100.0
197,0.19888794297521764,0.08054778797094791,98.96607270353078,100.0
198,0.19887646241621537,0.08204312518213114,98.83963061893874,100.0
199,0.1988772025885004,0.07864312837714359,98.9252424799324,100.0
